created_at,full_text,tweet_id,favorite_count,lang,retweet_count,name,Rating_Numerator,Rating_Denominator,DogStage,Predicted_Content,Is_Dog,Predict_jpg_url,Predict_Confidence
2016-08-17 01:20:27,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet https://t.co/soxdNqZDZ2,765719909049503744,7804,English,2388,Brat,12.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,0.969518
2016-08-16 22:00:23,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution https://t.co/t6RvnVEdRR,765669560888528897,5597,English,1351,Tove,12.0,10,None,beagle,True,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,0.993333
2016-08-16 03:52:26,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all https://t.co/ep1NkYoiwB,765395769549590528,28437,English,3755,my,13.0,10,None,Pembroke,True,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,0.509491
2016-08-15 16:22:20,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10 https://t.co/eSvz4EapHH,765222098633691136,12534,English,3744,Gromit,10.0,10,None,dalmatian,True,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,0.556595
2016-08-14 16:13:27,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10 https://t.co/cBIFBsCRz6,764857477905154048,6920,English,1957,Aubie,12.0,10,None,Bernese_mountain_dog,True,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,0.7920590000000001
2016-08-13 00:38:30,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10 https://t.co/Q1v9BZylvZ,764259802650378240,6530,English,1687,Kota,10.0,10,None,German_shepherd,True,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,0.973677
2016-08-11 20:40:41,This is Alfie. He's touching a butt. Couldn't be happier. 11/10 https://t.co/gx3xF5mZbo,763837565564780549,13617,English,4628,Alfie,11.0,10,None,malamute,True,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,0.375098
2016-08-10 01:23:03,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark https://t.co/EDMcwt86fU,763183847194451968,5839,English,1640,Clark,8.0,10,None,miniature_poodle,True,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,0.354674
2016-08-09 20:03:43,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af https://t.co/VIXT3D26VM,763103485927849985,7933,English,2517,Belle,10.0,10,None,seat_belt,False,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,0.685821
2016-08-08 17:19:51,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero https://t.co/2lBg3ZgivD,762699858130116608,13154,English,4014,Leela,11.0,10,None,kelpie,True,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,0.519047
2016-08-08 02:13:34,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha) https://t.co/pA4MDKwRci,762471784394268675,12178,English,7210,Glenn,12.0,10,None,Samoyed,True,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,0.540276
2016-08-08 01:44:46,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well https://t.co/zGSj1oUgxx,762464539388485633,11166,English,4665,Buddy,12.0,10,None,chow,True,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,0.999953
2016-08-07 15:56:28,This is Scout. He specializes in mid-air freeze frames. 11/10 https://t.co/sAHmwRtfSq,762316489655476224,5208,English,1249,Scout,11.0,10,None,African_grey,False,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,0.270468
2016-08-06 21:20:40,This left me speechless. 14/10 heckin heroic af https://t.co/3td8P3o0mB,762035686371364864,34496,English,17284,None,14.0,10,None,home_theater,False,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,0.06315180000000001
2016-08-06 17:26:19,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af https://t.co/WTZ484EntP,761976711479193600,5831,English,2233,Shelby,12.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,0.475552
2016-08-06 02:06:59,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10 https://t.co/obH5vMbm1j,761745352076779520,4595,English,949,None,11.0,10,None,paddle,False,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,0.393118
2016-08-05 21:19:27,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort) https://t.co/EY8kEFuzK7,761672994376806400,53376,English,32153,None,10.0,10,None,gondola,False,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,0.318851
2016-08-05 16:28:54,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl https://t.co/7HY9RvCudo",761599872357261312,4452,English,1300,Sephie,11.0,10,None,Gordon_setter,True,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,0.240427
2016-08-04 22:52:29,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup https://t.co/ErPLjjJOKc,761334018830917632,5622,English,1605,Bruce,10.0,10,None,Norwegian_elkhound,True,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,0.8229360000000001
2016-08-04 20:09:17,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10 https://t.co/0THNOfv2Jo,761292947749015552,4819,English,1217,Bonaparte,11.0,10,None,standard_poodle,True,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,0.6608930000000001
2016-08-04 15:48:47,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now https://t.co/nhLX27WsDY,761227390836215808,5737,English,1713,Albert,10.0,10,None,cougar,False,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,0.306512
2016-08-04 01:03:17,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both https://t.co/1acHQS8rvK,761004547850530816,12157,English,3827,Bo,11.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,0.735163
2016-08-03 17:43:45,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/H9YgrUkYwa,760893934457552897,4115,English,1073,Wishes,11.0,10,doggo,Blenheim_spaniel,True,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,0.113992
2016-08-03 02:02:14,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well https://t.co/tl3gNYdoq2,760656994973933572,7126,English,2125,Rose,11.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,0.760546
2016-08-03 00:59:13,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af https://t.co/8Kmuj6SFbC,760641137271070720,5337,English,1431,Theo,12.0,10,None,axolotl,False,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,0.132695
2016-08-02 18:14:06,This is Atlas. Swinging is his passion. 12/10 would push all day https://t.co/9k8LLjJ0uJ,760539183865880579,8172,English,4009,Atlas,12.0,10,None,Samoyed,True,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,0.988013
2016-08-02 01:44:48,This is Rocco. He's doing his best. 13/10 someone help him (IG: rocco_roni) https://t.co/qFsl1nnXMv,760290219849637889,28860,English,12687,Rocco,13.0,10,None,Old_English_sheepdog,True,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,0.3022
2016-08-01 23:15:56,This is Fido. He can tell the weather. Not good at fetch tho. Never comes when called. 4/10 would probably still pet https://t.co/4gOv2Q3iKP,760252756032651264,4241,English,954,Fido,4.0,10,None,radio_telescope,False,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,0.155279
2016-08-01 19:07:17,Meet Sadie. She's addicted to balloons. It's tearing her family apart. Won't admit she has a problem. Still 10/10 https://t.co/h6s9Rch0gZ,760190180481531904,6146,English,2000,Sadie,10.0,10,None,balloon,False,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,0.917525
2016-08-01 01:28:46,We only rate dogs... this is a Taiwanese Guide Walrus. Im getting real heckin tired of this. Please send dogs. 10/10 https://t.co/49hkNAsubi,759923798737051648,15822,English,6284,None,10.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,0.324579
2016-07-31 20:21:02,This is Kirby. He's a Beneblip Cumberpat. Pretty heckin rare. 11/10 would put my face against his face https://t.co/fd6uucghY6,759846353224826880,7243,English,2193,Kirby,11.0,10,None,Sussex_spaniel,True,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,0.355395
2016-07-31 16:50:42,"Meet Maggie &amp; Lila. Maggie is the doggo, Lila is the pupper. They are sisters. Both 12/10 would pet at the same time https://t.co/MYwR4DQKll",759793422261743616,6425,English,2106,Maggie,12.0,10,"doggo,pupper",golden_retriever,True,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,0.985876
2016-07-31 01:12:26,This is Emma. She can't believe her last guess didn't hit. Convinced ur stacking them on top of each other. 10/10 https://t.co/JRV1dhBYwu,759557299618865152,5070,English,1295,Emma,10.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,0.763333
2016-07-30 17:56:51,This is Oakley. He has no idea what happened here. Even offered to help clean it up. 11/10 such a heckin good boy https://t.co/vT3JM8b989,759447681597108224,9163,English,2716,Oakley,11.0,10,None,kuvasz,True,https://pbs.twimg.com/media/CooZok_WEAA7oPw.jpg,0.223148
2016-07-30 01:22:17,This is Luna. She's just heckin precious af I have nothing else to say. 12/10 https://t.co/gQH2mmKIJW,759197388317847553,6531,English,2146,Luna,12.0,10,None,kuvasz,True,https://pbs.twimg.com/media/Cok1_sjXgAU3xpp.jpg,0.5113409999999999
2016-07-29 18:53:24,"Meet Toby. He has a drinking problem. Inflatable marijuana plant in the back is also not a good look. 7/10 cmon Toby https://t.co/Cim4DSj6Oi Reply_id: 844979544864018432 Reply: PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",759099523532779520,15664,English,4632,Toby,13.0,10,None,Shetland_sheepdog,True,https://pbs.twimg.com/media/Cojc_Q0WcAAqi_K.jpg,0.12903399999999998
2016-07-29 15:27:55,This is Spencer. He's part of the Queen's Guard. Takes his job very seriously. 11/10 https://t.co/8W5iSOgXfx,759047813560868866,7023,English,2226,Spencer,11.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/Coit84_VYAEMtLi.jpg,0.778546
2016-07-29 02:40:28,"This is Lilli Bee &amp; Honey Bear. Unfortunately, they were both born with no eyes. So heckin sad. Both 11/10 https://t.co/4UrfOZhztW",758854675097526272,3822,English,988,Lilli,11.0,10,None,barrow,False,https://pbs.twimg.com/media/Cof-SuqVYAAs4kZ.jpg,0.974047
2016-07-29 00:57:05,This doggo is just waiting for someone to be proud of her and her accomplishment. 13/10 legendary af https://t.co/9T2h14yn4Q,758828659922702336,12028,English,4229,None,13.0,10,doggo,Chesapeake_Bay_retriever,True,https://pbs.twimg.com/media/Cofmom_VUAA4dRO.jpg,0.480048
2016-07-28 19:06:01,Meet Boston. He's worried because his tongue won't fit all the way in his mouth. 12/10 it'll be ok deep breaths pup https://t.co/rfWQ4T9iQj,758740312047005698,6156,English,1764,Boston,12.0,10,None,Chesapeake_Bay_retriever,True,https://pbs.twimg.com/media/CoeWSJcUIAAv3Bq.jpg,0.848514
2016-07-28 01:31:38,This is Brandonald. He accidentally opened the front facing camera. Playing it off rather heckin well. 11/10 https://t.co/uPUAotqQtM,758474966123810816,4110,English,1092,Brandonald,11.0,10,None,Pembroke,True,https://pbs.twimg.com/media/Coak48zWAAAhBxV.jpg,0.546145
2016-07-28 01:00:57,Why does this never happen at my front door... 165/150 https://t.co/HmwrdfEfUE,758467244762497024,5166,English,2457,None,165.0,150,None,Labrador_retriever,True,https://pbs.twimg.com/ext_tw_video_thumb/758467147756691456/pu/img/YTNzjRFDSPNXukmM.jpg,0.4363770000000001
2016-07-27 20:56:24,This is Odie. He falls asleep wherever he wants. Must be nice. 10/10 https://t.co/M9BXCSDVjh,758405701903519748,5594,English,2118,Odie,10.0,10,None,Chesapeake_Bay_retriever,True,https://pbs.twimg.com/media/CoZl9fXWgAMox0n.jpg,0.702954
2016-07-27 17:35:10,This is Corey. He's a Portobello Corgicool. Trying to convince you that he's not a hipster. 11/10 yea right Corey https://t.co/NzWUrFZydr,758355060040593408,3689,English,1195,Corey,11.0,10,None,Pembroke,True,https://pbs.twimg.com/media/CoY324eWYAEiDOG.jpg,0.987643
2016-07-26 20:47:17,Teagan reads entire books in store so they're free. Loved 50 Shades of Grey (how dare I make that joke so late) 9/10 https://t.co/l46jwv5WYv,758041019896193024,2927,English,414,None,9.0,10,None,bookshop,False,https://pbs.twimg.com/media/CoUaSKEXYAAYsAl.jpg,0.794272
2016-07-26 00:58:34,This is Leonard. He hides in bushes to escape his problems. 10/10 relatable af https://t.co/TdyGTcX0uo,757741869644341248,7414,English,3588,Leonard,10.0,10,None,skunk,False,https://pbs.twimg.com/media/CoQKNY7XYAE_cuX.jpg,0.609715
2016-07-25 23:54:05,This is Beckham. He fell asleep at the wheel. Very churlish. Looks to have a backpup driver tho. That's good. 11/10 https://t.co/rptsOm73Wr,757725642876129280,4878,English,1345,Beckham,11.0,10,None,seat_belt,False,https://pbs.twimg.com/media/CoP7c4bWcAAr55g.jpg,0.425176
2016-07-25 16:21:11,This is Cooper. He tries to come across as feisty but it never works for very long. 12/10 https://t.co/AVks8DjHwB,757611664640446465,4896,English,1232,Cooper,12.0,10,None,bluetick,True,https://pbs.twimg.com/media/CoOTyXJXEAAtjs9.jpg,0.829259
2016-07-25 15:19:12,Here's another picture without a dog in it. Idk why you guys keep sending these. 4/10 just because that's a neat rug https://t.co/mOmnL19Wsl,757596066325864448,4681,English,1172,None,4.0,10,None,doormat,False,https://pbs.twimg.com/media/CoOFmk3WEAAG6ql.jpg,0.8452559999999999
2016-07-25 02:20:45,She walks herself up and down the train to be petted by all the passengers. 13/10 I can't handle this https://t.co/gwKCspY8N2,757400162377592832,16320,English,7537,None,13.0,10,None,seat_belt,False,https://pbs.twimg.com/media/CoLTbbzXYAElNM6.jpg,0.523926
2016-07-25 01:52:43,Here's a doggo completely oblivious to the double rainbow behind him. 10/10 someone tell him https://t.co/OfvRoD6ndV,757393109802180609,6285,English,1927,None,10.0,10,doggo,Labrador_retriever,True,https://pbs.twimg.com/media/CoLNAq6WAAAkmdJ.jpg,0.787125
2016-07-24 23:20:20,"This is Devón (pronounced ""Eric""). He forgot how to eat the apple halfway through. Wtf Devón get it together. 8/10 https://t.co/7waRPODGyO",757354760399941633,4865,English,1571,Devón,8.0,10,None,Italian_greyhound,True,https://pbs.twimg.com/media/CoKqIndWgAAattd.jpg,0.914667
2016-07-23 23:42:53,This is Oliver. He's an English Creamschnitzel. The rarest of schnitzels. 11/10 would pet quite firmly https://t.co/qbO5X6dYuj,756998049151549440,6744,English,2196,Oliver,11.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/CoFlsGAWgAA2YeV.jpg,0.678555
2016-07-23 00:46:50,This is Gert. He just wants you to be happy. 11/10 would pat on the head so damn well https://t.co/l0Iwj6rLFW,756651752796094464,5460,English,1462,Gert,11.0,10,None,Pembroke,True,https://pbs.twimg.com/media/CoAqwPTW8AAiJlz.jpg,0.294808
2016-07-22 16:28:07,All hail sky doggo. 13/10 would jump super high to pet https://t.co/CsLRpqdeTF,756526248105566208,11203,English,3993,None,13.0,10,doggo,geyser,False,https://pbs.twimg.com/media/Cn-4m2CXYAErPGe.jpg,0.991273
2016-07-22 01:42:09,Pwease accept dis rose on behalf of dog. 11/10 https://t.co/az5BVcIV5I,756303284449767430,4255,English,1195,None,11.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/Cn7tyyZWYAAPlAY.jpg,0.981652
2016-07-22 00:43:32,Here's a heartwarming scene of a single father raising his two pups. Downright awe-inspiring af. 12/10 for everyone https://t.co/hfddJ0OiNR,756288534030475264,45877,English,19282,None,12.0,10,None,conch,False,https://pbs.twimg.com/media/Cn7gaHrWIAAZJMt.jpg,0.925621
2016-07-19 01:04:16,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,755206590534418437,17709,English,5931,one,14.0,10,doggo,web_site,False,https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg,0.906673
2016-07-18 18:43:07,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,755110668769038337,22830,English,12212,Watson,13.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg,0.708974
2016-07-18 01:53:28,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,754856583969079297,7388,English,2775,Winnie,11.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg,0.8723850000000001
2016-07-17 18:38:22,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,754747087846248448,2771,English,574,Keith,12.0,10,None,rotisserie,False,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,0.4714930000000001
2016-07-17 01:05:25,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,754482103782404096,5705,English,2143,Milo,10.0,10,None,tub,False,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,0.596796
2016-07-16 22:55:55,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,754449512966619136,4033,English,813,Dex,11.0,10,None,beagle,True,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,0.858513
2016-07-16 01:08:03,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",754120377874386944,8425,English,2572,None,10.0,10,None,chow,True,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,0.168909
2016-07-14 18:22:23,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",753655901052166144,6293,English,2406,None,10.0,10,None,miniature_pinscher,True,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,0.456092
2016-07-14 02:47:04,Here we are witnessing an isolated squad of bouncing doggos. Unbelievably rare for this time of year. 11/10 for all https://t.co/CCdlwiTwQf,753420520834629632,8514,English,3930,None,11.0,10,None,balloon,False,https://pbs.twimg.com/ext_tw_video_thumb/753420390836346880/pu/img/ZHLvYxSHYuQK3uXi.jpg,0.267961
2016-07-14 01:19:12,This is Scout. Her batteries are low. 12/10 precious af https://t.co/ov05LIoQJX,753398408988139520,6228,English,2111,Scout,12.0,10,None,whippet,True,https://pbs.twimg.com/ext_tw_video_thumb/753398183879991296/pu/img/bqFy5Zc_PEk6Mx-B.jpg,0.163794
2016-07-13 23:48:51,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,753375668877008896,8190,English,2571,Hank,8.0,10,None,bluetick,True,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,0.36007100000000003
2016-07-13 18:26:16,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,753294487569522689,3666,English,1151,Ace,11.0,10,None,chow,True,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,0.194773
2016-07-13 00:43:15,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,753026973505581056,4185,English,1073,Tayzie,10.0,10,None,Pembroke,True,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,0.868511
2016-07-12 17:27:23,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,752917284578922496,7385,English,1731,Grizzie,11.0,10,None,German_shepherd,True,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,0.609283
2016-07-12 01:52:49,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,752682090207055872,6456,English,1775,None,10.0,10,doggo,German_shepherd,True,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,0.299966
2016-07-12 00:27:52,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr",752660715232722944,4746,English,1735,None,10.0,10,doggo,goose,False,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,0.339324
2016-07-11 02:51:40,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,752334515931054080,4103,English,1216,None,8.0,10,doggo,Bedlington_terrier,True,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,0.399163
2016-07-10 16:10:29,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,752173152931807232,6400,English,2038,Brody,12.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,0.527659
2016-07-10 00:32:46,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,751937170840121344,5601,English,1480,Ruby,11.0,10,None,Lakeland_terrier,True,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,0.4241680000000001
2016-07-09 17:28:29,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,751830394383790080,6233,English,2156,Tucker,12.0,10,None,chow,True,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,0.703569
2016-07-09 02:06:27,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,751598357617971201,8487,English,3332,Toby,13.0,10,None,toy_poodle,True,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,0.757756
2016-07-09 01:08:47,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,751583847268179968,4742,English,1229,None,5.0,10,"doggo,pupper",dalmatian,True,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,0.8683040000000001
2016-07-08 22:09:27,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,751538714308972544,5410,English,1398,Max,10.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,0.516257
2016-07-08 03:07:09,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,751251247299190784,13435,English,6470,Gilbert,10.0,10,None,Walker_hound,True,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,0.178852
2016-07-08 00:04:50,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy",751205363882532864,6778,English,2016,None,12.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,0.947164
2016-07-06 15:54:42,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,750719632563142656,14198,English,5560,Meyer,12.0,10,None,Pembroke,True,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,0.972587
2016-07-05 20:41:01,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,750429297815552001,14159,English,4754,Arnie,12.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,0.964929
2016-07-05 02:00:06,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe",750147208377409536,3320,English,1065,None,13.0,10,None,pug,True,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,0.977765
2016-07-05 01:00:05,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,750132105863102464,3896,English,1393,Stewie,11.0,10,None,toy_poodle,True,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,0.4780180000000001
2016-07-05 00:00:18,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,750117059602808832,4632,English,1429,Calvin,10.0,10,None,Shih-Tzu,True,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,0.814405
2016-07-04 23:00:03,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,750101899009982464,3262,English,926,Lilah,11.0,10,None,golden_retriever,True,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,0.316704
2016-07-04 22:00:12,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,750086836815486976,2330,English,599,Spanky,12.0,10,None,pug,True,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,0.978277
2016-07-04 20:00:23,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,750056684286914561,3361,English,978,Jameson,11.0,10,None,Saluki,True,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,0.484428
2016-07-04 19:00:33,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,750041628174217216,3411,English,679,Beau,13.0,10,None,Labrador_retriever,True,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,0.252031
2016-07-04 18:00:41,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,750026558547456000,2911,English,870,Jax,10.0,10,None,standard_poodle,True,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,0.258732
2016-07-04 17:00:26,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,750011400160841729,3479,English,1001,Piper,11.0,10,doggo,muzzle,False,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,0.23762
2016-07-04 16:00:22,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,749996283729883136,3242,English,887,Bo,12.0,10,None,Old_English_sheepdog,True,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,0.515319
